request_id,donor_id,notified_at,responded_at,status,response_time_minutes,distance_km,days_since_last_donation,temporal_hour,is_weekend,historical_response_rate
1216,6145,2025-05-31 01:57:00,2025-05-31 03:10:00+00:00,accepted,73.0,2.38,90,1,1,0.3252
2009,6525,2025-05-31 02:19:00,,ignored,,10.37,116,2,1,0.2677
2145,9847,2025-05-31 02:35:00,,ignored,,4.99,183,2,1,0.348
457,459,2025-05-31 04:21:00,2025-05-31 05:37:00+00:00,declined,76.0,10.53,43,4,1,0.2831
1134,7346,2025-05-31 05:09:00,2025-05-31 07:13:00+00:00,declined,124.0,1.95,127,5,1,0.3691
105,7835,2025-05-31 09:16:00,2025-05-31 12:17:00+00:00,declined,181.0,8.18,1,9,1,0.5967
1834,6902,2025-05-31 09:48:00,2025-05-31 11:42:00+00:00,declined,114.0,28.62,155,9,1,0.2384
1887,3223,2025-05-31 11:05:00,2025-05-31 13:29:00+00:00,declined,144.0,5.67,391,11,1,0.6019
168,9648,2025-05-31 11:08:00,,ignored,,1.3,151,11,1,0.1773
2050,6569,2025-05-31 11:53:00,2025-05-31 13:11:00+00:00,accepted,78.0,4.07,140,11,1,0.114
949,7142,2025-05-31 14:14:00,2025-05-31 16:07:00+00:00,accepted,113.0,7.03,218,14,1,0.218
1238,8121,2025-05-31 18:02:00,2025-05-31 19:34:00+00:00,accepted,92.0,13.59,157,18,1,0.437
2151,3121,2025-05-31 18:47:00,,ignored,,6.14,158,18,1,0.3328
413,2736,2025-05-31 20:53:00,2025-06-01 00:00:00+00:00,declined,187.0,8.99,199,20,1,0.4385
2031,868,2025-05-31 21:15:00,2025-05-31 22:29:00+00:00,accepted,74.0,8.88,259,21,1,0.3871
1712,2673,2025-05-31 21:16:00,,pending,,13.4,229,21,1,0.3745
1589,6565,2025-05-31 21:28:00,2025-06-01 00:21:00+00:00,declined,173.0,12.07,194,21,1,0.4465
596,9118,2025-05-31 21:51:00,2025-05-31 23:34:00+00:00,declined,103.0,15.6,17,21,1,0.1479
2098,3154,2025-06-01 01:45:00,2025-06-01 02:15:00+00:00,declined,30.0,7.21,21,1,1,0.6261
1229,7101,2025-06-01 02:24:00,,ignored,,3.19,245,2,1,0.5746
234,8489,2025-06-01 02:29:00,,pending,,13.02,182,2,1,0.5407
1295,3475,2025-06-01 03:57:00,,ignored,,7.78,160,3,1,0.3205
360,2973,2025-06-01 04:57:00,,ignored,,10.87,126,4,1,0.0271
546,2178,2025-06-01 06:07:00,2025-06-01 06:54:00+00:00,declined,47.0,3.75,165,6,1,0.5089
902,8356,2025-06-01 06:30:00,2025-06-01 07:20:00+00:00,declined,50.0,16.45,82,6,1,0.4029
131,2089,2025-06-01 08:46:00,2025-06-01 12:18:00+00:00,declined,212.0,20.2,171,8,1,0.165
1689,6740,2025-06-01 08:52:00,2025-06-01 10:45:00+00:00,declined,113.0,10.93,74,8,1,0.55
840,6603,2025-06-01 09:17:00,,ignored,,4.96,221,9,1,0.2745
2028,3371,2025-06-01 09:20:00,,ignored,,16.65,370,9,1,0.1002
568,2187,2025-06-01 09:53:00,2025-06-01 11:31:00+00:00,accepted,98.0,7.61,265,9,1,0.4626
1376,3001,2025-06-01 11:49:00,,ignored,,8.07,124,11,1,0.3599
43,1644,2025-06-01 12:03:00,2025-06-01 13:29:00+00:00,accepted,86.0,7.62,162,12,1,0.63
462,2200,2025-06-01 12:05:00,,ignored,,2.83,379,12,1,0.6385
1203,4680,2025-06-01 14:01:00,2025-06-01 15:43:00+00:00,accepted,102.0,2.98,126,14,1,0.1969
1097,3363,2025-06-01 14:21:00,2025-06-01 16:04:00+00:00,declined,103.0,4.16,156,14,1,0.0828
1281,5660,2025-06-01 16:11:00,2025-06-01 17:33:00+00:00,accepted,82.0,4.37,183,16,1,0.3415
1834,2090,2025-06-01 16:35:00,,ignored,,4.44,242,16,1,0.2951
1566,6435,2025-06-01 17:19:00,,pending,,4.64,98,17,1,0.1627
3,5174,2025-06-01 18:21:00,2025-06-01 21:07:00+00:00,declined,166.0,5.77,55,18,1,0.2981
1707,7060,2025-06-01 19:54:00,2025-06-01 22:06:00+00:00,accepted,132.0,14.04,265,19,1,0.0715
1171,208,2025-06-01 20:15:00,2025-06-01 22:04:00+00:00,accepted,109.0,13.17,188,20,1,0.1814
1605,4677,2025-06-01 20:19:00,2025-06-01 22:09:00+00:00,accepted,110.0,13.04,312,20,1,0.2825
67,3019,2025-06-01 20:32:00,2025-06-01 21:22:00+00:00,accepted,50.0,3.1,191,20,1,0.6465
1603,7946,2025-06-01 21:04:00,2025-06-01 23:17:00+00:00,declined,133.0,3.5,66,21,1,0.5823
828,568,2025-06-01 22:26:00,,pending,,8.39,339,22,1,0.4291
1801,4696,2025-06-01 22:54:00,2025-06-02 00:39:00+00:00,accepted,105.0,8.99,254,22,1,0.2024
1817,7470,2025-06-01 23:25:00,2025-06-02 02:13:00+00:00,declined,168.0,7.87,0,23,1,0.3412
1728,390,2025-06-02 01:56:00,2025-06-02 04:03:00+00:00,declined,127.0,4.9,16,1,0,0.2196
297,4158,2025-06-02 02:46:00,2025-06-02 04:41:00+00:00,accepted,115.0,13.78,124,2,0,0.0602
2040,5507,2025-06-02 03:05:00,2025-06-02 05:48:00+00:00,declined,163.0,11.38,156,3,0,0.2359
836,178,2025-06-02 03:22:00,2025-06-02 04:39:00+00:00,accepted,77.0,4.6,184,3,0,0.568
2182,2013,2025-06-02 04:05:00,,ignored,,9.84,193,4,0,0.2391
1149,3940,2025-06-02 04:11:00,,ignored,,2.39,171,4,0,0.234
67,7187,2025-06-02 04:11:00,2025-06-02 05:08:00+00:00,declined,57.0,10.04,190,4,0,0.5704
2178,1291,2025-06-02 04:56:00,,ignored,,4.94,290,4,0,0.3314
636,5657,2025-06-02 06:50:00,,pending,,2.52,128,6,0,0.2044
1313,2966,2025-06-02 07:14:00,,pending,,13.68,121,7,0,0.2196
609,5480,2025-06-02 08:19:00,2025-06-02 10:32:00+00:00,declined,133.0,7.38,221,8,0,0.3135
919,9814,2025-06-02 08:54:00,2025-06-02 09:43:00+00:00,declined,49.0,2.65,121,8,0,0.1544
2035,8277,2025-06-02 09:16:00,2025-06-02 10:43:00+00:00,accepted,87.0,9.26,260,9,0,0.5391
1924,1237,2025-06-02 09:19:00,2025-06-02 10:28:00+00:00,accepted,69.0,5.46,130,9,0,0.5351
1453,6255,2025-06-02 09:31:00,,pending,,4.23,150,9,0,0.333
240,6926,2025-06-02 09:55:00,2025-06-02 11:25:00+00:00,accepted,90.0,1.25,247,9,0,0.2839
1326,9249,2025-06-02 10:18:00,2025-06-02 11:50:00+00:00,accepted,92.0,4.61,96,10,0,0.4214
578,1890,2025-06-02 10:20:00,2025-06-02 11:38:00+00:00,accepted,78.0,7.62,132,10,0,0.4152
573,1456,2025-06-02 11:12:00,,pending,,10.82,228,11,0,0.4985
2091,8989,2025-06-02 12:43:00,2025-06-02 14:03:00+00:00,accepted,80.0,5.62,319,12,0,0.3865
832,69,2025-06-02 14:01:00,2025-06-02 15:14:00+00:00,declined,73.0,7.02,130,14,0,0.3957
412,3634,2025-06-02 14:24:00,,ignored,,19.79,170,14,0,0.2179
2043,1197,2025-06-02 15:09:00,,ignored,,5.9,310,15,0,0.5214
807,6167,2025-06-02 18:06:00,,pending,,3.34,205,18,0,0.5532
38,4406,2025-06-02 18:48:00,2025-06-02 20:17:00+00:00,accepted,89.0,8.72,106,18,0,0.4586
164,3908,2025-06-02 21:13:00,2025-06-02 22:48:00+00:00,accepted,95.0,1.75,304,21,0,0.224
1752,901,2025-06-02 21:36:00,,ignored,,17.39,136,21,0,0.2752
1893,3594,2025-06-03 01:33:00,,ignored,,4.44,334,1,0,0.5459
1778,2785,2025-06-03 03:55:00,2025-06-03 06:34:00+00:00,declined,159.0,7.84,66,3,0,0.246
1783,3619,2025-06-03 04:45:00,,ignored,,4.72,96,4,0,0.3593
740,7727,2025-06-03 06:16:00,,ignored,,8.28,66,6,0,0.1829
956,8238,2025-06-03 08:05:00,,ignored,,1.82,139,8,0,0.3438
1717,616,2025-06-03 12:01:00,2025-06-03 14:19:00+00:00,declined,138.0,5.4,50,12,0,0.4901
1588,4467,2025-06-03 13:39:00,2025-06-03 16:07:00+00:00,declined,148.0,1.47,0,13,0,0.3071
18,7775,2025-06-03 14:58:00,2025-06-03 16:58:00+00:00,accepted,120.0,6.02,138,14,0,0.114
2078,2454,2025-06-03 15:44:00,2025-06-03 17:28:00+00:00,accepted,104.0,11.59,192,15,0,0.3473
619,3107,2025-06-03 16:21:00,,ignored,,2.76,167,16,0,0.0155
919,24,2025-06-03 18:08:00,,ignored,,9.37,289,18,0,0.5158
1735,9498,2025-06-03 22:05:00,2025-06-03 23:21:00+00:00,accepted,76.0,2.76,186,22,0,0.3671
1198,5594,2025-06-04 01:59:00,2025-06-04 05:03:00+00:00,declined,184.0,8.43,190,1,0,0.4202
1268,1316,2025-06-04 03:36:00,2025-06-04 06:07:00+00:00,declined,151.0,5.7,0,3,0,0.2901
1460,3823,2025-06-04 04:43:00,,ignored,,2.68,79,4,0,0.6225
380,8708,2025-06-04 05:00:00,,pending,,9.73,138,5,0,0.3074
1170,1867,2025-06-04 07:16:00,,ignored,,12.63,161,7,0,0.2353
1048,8950,2025-06-04 07:56:00,2025-06-04 09:18:00+00:00,accepted,82.0,2.4,150,7,0,0.1449
424,8752,2025-06-04 12:29:00,2025-06-04 15:45:00+00:00,declined,196.0,7.98,46,12,0,0.4551
972,6947,2025-06-04 12:55:00,2025-06-04 14:22:00+00:00,accepted,87.0,7.49,258,12,0,0.218
1168,191,2025-06-04 12:56:00,2025-06-04 14:29:00+00:00,declined,93.0,29.43,271,12,0,0.4879
1962,4786,2025-06-04 13:22:00,,ignored,,4.82,135,13,0,0.2031
1636,6908,2025-06-04 13:25:00,,ignored,,3.17,47,13,0,0.3117
251,2574,2025-06-04 14:43:00,,ignored,,2.17,377,14,0,0.4974
654,6868,2025-06-04 14:55:00,2025-06-04 15:33:00+00:00,declined,38.0,6.57,305,14,0,0.0712
2146,1361,2025-06-04 14:56:00,,ignored,,13.25,57,14,0,0.3236
1284,5694,2025-06-04 15:06:00,,ignored,,12.67,236,15,0,0.4125
1606,9272,2025-06-04 15:20:00,2025-06-04 17:34:00+00:00,declined,134.0,3.21,32,15,0,0.3093
1195,7443,2025-06-04 15:23:00,2025-06-04 16:46:00+00:00,accepted,83.0,2.89,188,15,0,0.46
1509,1954,2025-06-04 15:30:00,2025-06-04 17:08:00+00:00,accepted,98.0,2.36,120,15,0,0.2626
2158,9364,2025-06-04 15:36:00,2025-06-04 17:01:00+00:00,accepted,85.0,3.58,145,15,0,0.048
1245,50,2025-06-04 18:45:00,2025-06-04 20:17:00+00:00,accepted,92.0,9.04,248,18,0,0.1128
69,564,2025-06-04 19:00:00,2025-06-04 21:39:00+00:00,declined,159.0,4.99,0,19,0,0.8073
1173,9703,2025-06-04 20:58:00,,ignored,,1.98,119,20,0,0.1672
1314,4519,2025-06-04 21:17:00,2025-06-05 00:37:00+00:00,declined,200.0,8.12,203,21,0,0.7695
521,9278,2025-06-05 00:06:00,2025-06-05 01:55:00+00:00,declined,109.0,4.52,45,0,0,0.0826
481,2860,2025-06-05 01:56:00,2025-06-05 04:59:00+00:00,declined,183.0,3.49,51,1,0,0.6124
1365,7324,2025-06-05 03:29:00,,ignored,,12.67,225,3,0,0.4651
1024,7281,2025-06-05 05:47:00,2025-06-05 08:06:00+00:00,declined,139.0,18.94,288,5,0,0.6486
419,585,2025-06-05 06:32:00,2025-06-05 07:22:00+00:00,declined,50.0,12.58,185,6,0,0.3239
1115,2199,2025-06-05 11:10:00,2025-06-05 12:26:00+00:00,accepted,76.0,3.77,153,11,0,0.231
212,9282,2025-06-05 12:39:00,2025-06-05 13:49:00+00:00,declined,70.0,0.78,43,12,0,0.2273
557,6970,2025-06-05 16:27:00,2025-06-05 17:56:00+00:00,accepted,89.0,5.39,206,16,0,0.0719
328,1808,2025-06-05 16:59:00,,ignored,,1.92,162,16,0,0.3173
24,2611,2025-06-05 17:34:00,2025-06-05 20:40:00+00:00,declined,186.0,0.71,50,17,0,0.2211
1558,7035,2025-06-05 18:18:00,2025-06-05 19:52:00+00:00,accepted,94.0,6.37,137,18,0,0.2937
1509,4483,2025-06-05 18:50:00,2025-06-05 19:34:00+00:00,accepted,44.0,5.64,223,18,0,0.6853
1336,6292,2025-06-05 19:10:00,2025-06-05 21:07:00+00:00,accepted,117.0,8.59,190,19,0,0.0559
865,1936,2025-06-05 23:11:00,2025-06-06 00:33:00+00:00,accepted,82.0,12.72,126,23,0,0.3523
413,6254,2025-06-05 23:32:00,,ignored,,26.76,145,23,0,0.4065
1283,1896,2025-06-06 00:30:00,2025-06-06 01:49:00+00:00,accepted,79.0,0.87,293,0,0,0.2606
874,7387,2025-06-06 01:10:00,,ignored,,15.98,244,1,0,0.3114
1738,7812,2025-06-06 02:51:00,2025-06-06 05:32:00+00:00,declined,161.0,6.09,195,2,0,0.3004
1533,3910,2025-06-06 03:00:00,,pending,,3.85,137,3,0,0.5163
2086,6137,2025-06-06 03:08:00,2025-06-06 04:19:00+00:00,accepted,71.0,5.99,373,3,0,0.7713
1758,3362,2025-06-06 03:09:00,2025-06-06 05:57:00+00:00,declined,168.0,6.13,108,3,0,0.3105
115,7292,2025-06-06 04:51:00,2025-06-06 06:40:00+00:00,accepted,109.0,8.15,188,4,0,0.1336
1797,3966,2025-06-06 04:51:00,,ignored,,3.82,211,4,0,0.6884
50,8780,2025-06-06 06:58:00,,ignored,,14.23,248,6,0,0.2235
372,7388,2025-06-06 07:12:00,2025-06-06 09:26:00+00:00,declined,134.0,8.29,147,7,0,0.2039
1479,2486,2025-06-06 09:13:00,2025-06-06 10:12:00+00:00,declined,59.0,6.53,56,9,0,0.2875
108,3177,2025-06-06 10:55:00,2025-06-06 12:45:00+00:00,accepted,110.0,11.9,273,10,0,0.2167
1498,8603,2025-06-06 11:49:00,2025-06-06 12:38:00+00:00,accepted,49.0,1.91,154,11,0,0.554
1245,2152,2025-06-06 12:52:00,,ignored,,17.63,45,12,0,0.2996
1520,977,2025-06-06 14:35:00,2025-06-06 15:04:00+00:00,declined,29.0,4.71,274,14,0,0.1492
1093,834,2025-06-06 14:57:00,2025-06-06 18:19:00+00:00,declined,202.0,4.32,34,14,0,0.2748
1900,3086,2025-06-06 15:58:00,,pending,,5.31,264,15,0,0.5263
1425,3558,2025-06-06 16:28:00,2025-06-06 18:09:00+00:00,declined,101.0,3.51,236,16,0,0.151
722,7037,2025-06-06 20:00:00,2025-06-06 22:47:00+00:00,declined,167.0,10.96,256,20,0,0.465
1085,9179,2025-06-06 20:30:00,,ignored,,3.0,206,20,0,0.4517
1580,1084,2025-06-06 21:55:00,2025-06-06 22:55:00+00:00,declined,60.0,11.24,139,21,0,0.1335
1352,6660,2025-06-06 22:57:00,2025-06-07 00:52:00+00:00,declined,115.0,14.64,118,22,0,0.1618
270,2694,2025-06-07 02:26:00,,ignored,,19.54,125,2,1,0.1027
1758,9623,2025-06-07 03:48:00,,ignored,,3.27,164,3,1,0.3299
2018,4205,2025-06-07 03:49:00,2025-06-07 04:39:00+00:00,declined,50.0,8.3,139,3,1,0.3622
541,5406,2025-06-07 04:26:00,,ignored,,10.51,140,4,1,0.2473
2124,7851,2025-06-07 04:54:00,,ignored,,1.77,207,4,1,0.2223
1043,4161,2025-06-07 06:43:00,2025-06-07 08:06:00+00:00,accepted,83.0,1.87,248,6,1,0.4317
1576,7031,2025-06-07 08:14:00,,ignored,,5.42,309,8,1,0.5426
1085,6427,2025-06-07 09:09:00,,ignored,,6.67,307,9,1,0.2859
10,9607,2025-06-07 11:30:00,2025-06-07 14:58:00+00:00,declined,208.0,15.82,283,11,1,0.3521
1522,6378,2025-06-07 12:45:00,2025-06-07 16:20:00+00:00,declined,215.0,17.64,166,12,1,0.2723
291,7933,2025-06-07 14:30:00,2025-06-07 15:34:00+00:00,declined,64.0,23.06,135,14,1,0.401
1636,6319,2025-06-07 14:45:00,2025-06-07 16:14:00+00:00,accepted,89.0,11.64,229,14,1,0.5637
168,9754,2025-06-07 15:21:00,,ignored,,16.26,213,15,1,0.3499
2133,2211,2025-06-07 16:55:00,,ignored,,17.89,136,16,1,0.1492
1453,7403,2025-06-07 17:23:00,,ignored,,13.11,115,17,1,0.3302
1175,6251,2025-06-07 18:19:00,2025-06-07 19:37:00+00:00,accepted,78.0,5.52,236,18,1,0.2636
1150,3442,2025-06-07 20:17:00,2025-06-07 22:39:00+00:00,declined,142.0,2.95,148,20,1,0.0812
784,6864,2025-06-07 20:18:00,2025-06-07 21:02:00+00:00,accepted,44.0,1.07,338,20,1,0.6422
910,8132,2025-06-07 22:01:00,2025-06-08 00:02:00+00:00,declined,121.0,14.36,251,22,1,0.4547
1982,9611,2025-06-07 23:19:00,,ignored,,4.86,189,23,1,0.1281
397,5332,2025-06-07 23:51:00,2025-06-08 01:13:00+00:00,accepted,82.0,8.45,133,23,1,0.5423
23,2099,2025-06-07 23:59:00,2025-06-08 03:28:00+00:00,declined,209.0,13.25,45,23,1,0.3269
2059,3593,2025-06-08 02:58:00,,ignored,,5.86,190,2,1,0.5271
1459,2064,2025-06-08 07:39:00,2025-06-08 09:00:00+00:00,accepted,81.0,14.82,157,7,1,0.5868
1986,8526,2025-06-08 09:37:00,2025-06-08 12:04:00+00:00,declined,147.0,3.48,2,9,1,0.474
1468,8624,2025-06-08 10:06:00,2025-06-08 11:29:00+00:00,accepted,83.0,7.14,241,10,1,0.1702
517,3988,2025-06-08 10:37:00,2025-06-08 11:41:00+00:00,declined,64.0,1.75,136,10,1,0.7936
1619,7122,2025-06-08 10:39:00,2025-06-08 11:34:00+00:00,declined,55.0,6.08,25,10,1,0.3529
199,6002,2025-06-08 11:32:00,,ignored,,17.25,213,11,1,0.054
1384,5174,2025-06-08 19:07:00,2025-06-08 22:40:00+00:00,declined,213.0,11.51,359,19,1,0.4541
1037,7217,2025-06-08 20:37:00,,ignored,,2.98,202,20,1,0.6141
1580,4863,2025-06-08 21:23:00,,ignored,,1.9,173,21,1,0.6161
2112,8958,2025-06-08 23:10:00,2025-06-09 00:23:00+00:00,declined,73.0,0.68,188,23,1,0.5853
1698,8582,2025-06-09 02:16:00,,ignored,,9.21,326,2,0,0.3274
934,4975,2025-06-09 03:23:00,2025-06-09 06:05:00+00:00,declined,162.0,9.64,148,3,0,0.7156
585,9418,2025-06-09 05:31:00,,ignored,,5.72,0,5,0,0.7954
1777,7984,2025-06-09 05:55:00,2025-06-09 08:31:00+00:00,declined,156.0,1.8,168,5,0,0.2697
1186,5545,2025-06-09 08:03:00,,pending,,4.67,173,8,0,0.4467
430,5506,2025-06-09 08:26:00,2025-06-09 10:05:00+00:00,accepted,99.0,10.07,197,8,0,0.2061
2195,6493,2025-06-09 08:34:00,2025-06-09 10:08:00+00:00,accepted,94.0,9.59,304,8,0,0.4881
2053,7972,2025-06-09 09:43:00,2025-06-09 11:07:00+00:00,accepted,84.0,3.67,177,9,0,0.1537
1933,4326,2025-06-09 10:56:00,2025-06-09 12:26:00+00:00,declined,90.0,11.42,62,10,0,0.3514
1767,6165,2025-06-09 12:35:00,,pending,,2.27,142,12,0,0.5418
1801,8500,2025-06-09 13:12:00,2025-06-09 15:05:00+00:00,accepted,113.0,8.88,165,13,0,0.2707
1010,1114,2025-06-09 14:15:00,2025-06-09 16:10:00+00:00,accepted,115.0,15.58,171,14,0,0.3064
1194,5989,2025-06-09 15:04:00,,ignored,,22.37,184,15,0,0.3329
1825,8224,2025-06-09 18:47:00,2025-06-09 20:08:00+00:00,accepted,81.0,5.04,244,18,0,0.1621
574,1575,2025-06-09 19:03:00,,ignored,,14.18,182,19,0,0.4592
1793,968,2025-06-09 19:07:00,2025-06-09 20:14:00+00:00,accepted,67.0,7.53,349,19,0,0.6006
1595,3606,2025-06-09 19:27:00,2025-06-09 20:47:00+00:00,declined,80.0,3.46,0,19,0,0.2088
932,494,2025-06-09 19:58:00,2025-06-09 21:02:00+00:00,accepted,64.0,5.66,178,19,0,0.4435
2161,8283,2025-06-09 20:10:00,2025-06-09 20:39:00+00:00,accepted,29.0,1.88,294,20,0,0.826
1387,9128,2025-06-09 21:38:00,2025-06-09 22:39:00+00:00,declined,61.0,11.24,41,21,0,0.2601
881,2697,2025-06-09 22:12:00,2025-06-09 23:28:00+00:00,accepted,76.0,3.87,213,22,0,0.4951
456,7374,2025-06-09 22:34:00,2025-06-09 23:46:00+00:00,accepted,72.0,2.73,110,22,0,0.321
330,6248,2025-06-09 23:38:00,,pending,,8.55,296,23,0,0.5614
1453,5432,2025-06-10 00:11:00,2025-06-10 02:09:00+00:00,accepted,118.0,6.07,111,0,0,0.1393
1470,4809,2025-06-10 01:04:00,2025-06-10 03:02:00+00:00,declined,118.0,8.9,305,1,0,0.3543
1626,7379,2025-06-10 01:40:00,,ignored,,10.23,274,1,0,0.0967
2044,3128,2025-06-10 01:54:00,2025-06-10 04:52:00+00:00,declined,178.0,4.84,145,1,0,0.3739
1027,7163,2025-06-10 03:15:00,,ignored,,1.7,103,3,0,0.0524
1630,5958,2025-06-10 03:38:00,2025-06-10 06:03:00+00:00,declined,145.0,6.86,98,3,0,0.0873
1082,8131,2025-06-10 03:56:00,,ignored,,5.55,263,3,0,0.2071
1727,6605,2025-06-10 04:42:00,,ignored,,8.07,24,4,0,0.4047
2028,634,2025-06-10 05:55:00,2025-06-10 07:51:00+00:00,accepted,116.0,13.04,221,5,0,0.3187
1095,9298,2025-06-10 10:19:00,2025-06-10 12:27:00+00:00,declined,128.0,4.2,86,10,0,0.1057
1487,5586,2025-06-10 10:25:00,2025-06-10 12:32:00+00:00,declined,127.0,7.47,0,10,0,0.7551
2072,2863,2025-06-10 10:44:00,,ignored,,2.12,126,10,0,0.6824
1502,3872,2025-06-10 11:20:00,,pending,,11.05,164,11,0,0.4974
1503,209,2025-06-10 11:41:00,,ignored,,16.85,202,11,0,0.279
353,4616,2025-06-10 11:41:00,2025-06-10 13:15:00+00:00,declined,94.0,6.83,6,11,0,0.7753
1781,2020,2025-06-10 12:00:00,2025-06-10 13:33:00+00:00,accepted,93.0,5.68,225,12,0,0.2375
1235,8120,2025-06-10 12:31:00,2025-06-10 14:25:00+00:00,declined,114.0,6.15,166,12,0,0.3837
2170,6305,2025-06-10 13:07:00,2025-06-10 14:02:00+00:00,declined,55.0,3.83,83,13,0,0.2138
2115,7293,2025-06-10 13:12:00,,ignored,,4.9,305,13,0,0.2752
119,3631,2025-06-10 13:46:00,2025-06-10 17:07:00+00:00,declined,201.0,11.4,158,13,0,0.2459
1158,5622,2025-06-10 15:23:00,2025-06-10 17:01:00+00:00,accepted,98.0,16.87,212,15,0,0.2395
1683,9312,2025-06-10 17:12:00,,ignored,,5.59,125,17,0,0.4515
480,6591,2025-06-10 17:13:00,2025-06-10 20:01:00+00:00,declined,168.0,7.22,164,17,0,0.6431
360,6130,2025-06-10 18:05:00,,ignored,,2.55,17,18,0,0.1644
1995,5125,2025-06-10 18:24:00,2025-06-10 20:18:00+00:00,accepted,114.0,13.02,200,18,0,0.2251
1411,5588,2025-06-10 18:31:00,,ignored,,16.28,244,18,0,0.4376
250,651,2025-06-10 18:52:00,2025-06-10 20:11:00+00:00,accepted,79.0,3.58,253,18,0,0.5126
248,762,2025-06-10 19:15:00,2025-06-10 20:41:00+00:00,accepted,86.0,6.74,117,19,0,0.1117
614,1380,2025-06-10 19:46:00,2025-06-10 21:28:00+00:00,declined,102.0,2.96,98,19,0,0.3417
1817,6380,2025-06-10 20:10:00,2025-06-10 21:15:00+00:00,accepted,65.0,0.84,179,20,0,0.3023
1115,9179,2025-06-10 20:11:00,2025-06-10 23:35:00+00:00,declined,204.0,9.39,15,20,0,0.7471
1782,9686,2025-06-10 20:44:00,2025-06-10 21:21:00+00:00,declined,37.0,1.8,50,20,0,0.0754
551,2759,2025-06-10 22:19:00,2025-06-11 01:24:00+00:00,declined,185.0,2.97,119,22,0,0.4111
1757,9509,2025-06-10 22:24:00,2025-06-10 23:45:00+00:00,declined,81.0,3.12,193,22,0,0.1161
2181,623,2025-06-10 23:05:00,2025-06-11 00:29:00+00:00,accepted,84.0,9.59,156,23,0,0.6708
1195,7705,2025-06-10 23:34:00,2025-06-11 00:49:00+00:00,accepted,75.0,3.7,244,23,0,0.3223
1950,3715,2025-06-10 23:39:00,,ignored,,12.67,157,23,0,0.5408
1272,9218,2025-06-11 01:03:00,,ignored,,4.03,260,1,0,0.4216
264,554,2025-06-11 04:46:00,2025-06-11 05:48:00+00:00,declined,62.0,5.95,196,4,0,0.1924
945,3153,2025-06-11 04:50:00,2025-06-11 06:46:00+00:00,declined,116.0,8.57,74,4,0,0.5093
1686,9211,2025-06-11 05:00:00,,ignored,,8.64,187,5,0,0.1529
242,5277,2025-06-11 05:19:00,,ignored,,5.44,303,5,0,0.3855
1398,3720,2025-06-11 05:45:00,2025-06-11 07:38:00+00:00,accepted,113.0,7.57,192,5,0,0.2878
1872,5159,2025-06-11 07:10:00,2025-06-11 09:38:00+00:00,declined,148.0,5.42,159,7,0,0.1495
2027,496,2025-06-11 07:26:00,2025-06-11 09:45:00+00:00,declined,139.0,6.35,149,7,0,0.1837
1201,3563,2025-06-11 09:53:00,2025-06-11 11:49:00+00:00,declined,116.0,20.95,174,9,0,0.254
1542,8669,2025-06-11 18:31:00,2025-06-11 20:48:00+00:00,declined,137.0,5.11,77,18,0,0.3177
444,6793,2025-06-11 19:12:00,2025-06-11 21:30:00+00:00,declined,138.0,3.79,92,19,0,0.5778
701,2820,2025-06-11 19:57:00,2025-06-11 22:06:00+00:00,declined,129.0,10.7,0,19,0,0.4277
1203,8301,2025-06-11 21:42:00,2025-06-12 00:15:00+00:00,declined,153.0,7.37,49,21,0,0.26
2137,6524,2025-06-11 22:05:00,,ignored,,7.49,274,22,0,0.315
2187,5106,2025-06-11 22:30:00,,ignored,,5.8,166,22,0,0.3488
416,5657,2025-06-11 22:37:00,2025-06-11 23:54:00+00:00,declined,77.0,6.52,193,22,0,0.4415
957,8382,2025-06-11 22:47:00,2025-06-12 01:19:00+00:00,declined,152.0,0.88,34,22,0,0.6235
2111,8171,2025-06-11 22:52:00,2025-06-11 23:44:00+00:00,declined,52.0,15.0,105,22,0,0.0754
275,9425,2025-06-11 23:51:00,2025-06-12 02:05:00+00:00,declined,134.0,7.22,48,23,0,0.442
2158,7493,2025-06-12 03:31:00,2025-06-12 05:28:00+00:00,declined,117.0,6.35,206,3,0,0.1824
279,6325,2025-06-12 05:42:00,,pending,,6.78,192,5,0,0.3694
1488,1088,2025-06-12 07:10:00,2025-06-12 07:48:00+00:00,declined,38.0,6.62,24,7,0,0.2062
1526,9575,2025-06-12 07:18:00,,ignored,,6.35,201,7,0,0.1422
1840,3226,2025-06-12 08:13:00,,ignored,,4.85,201,8,0,0.2036
131,6350,2025-06-12 08:23:00,2025-06-12 11:21:00+00:00,declined,178.0,0.86,168,8,0,0.4423
661,4371,2025-06-12 08:28:00,2025-06-12 09:33:00+00:00,accepted,65.0,5.67,251,8,0,0.6966
13,5351,2025-06-12 08:56:00,2025-06-12 10:28:00+00:00,accepted,92.0,10.63,217,8,0,0.4715
518,8551,2025-06-12 09:35:00,2025-06-12 11:00:00+00:00,declined,85.0,7.84,68,9,0,0.3987
1665,6259,2025-06-12 10:21:00,2025-06-12 12:01:00+00:00,accepted,100.0,17.54,209,10,0,0.2512
892,3036,2025-06-12 10:29:00,2025-06-12 11:55:00+00:00,accepted,86.0,12.69,184,10,0,0.4132
714,6732,2025-06-12 11:09:00,,ignored,,3.28,183,11,0,0.12
1585,5433,2025-06-12 11:23:00,2025-06-12 12:07:00+00:00,declined,44.0,14.2,79,11,0,0.8887
